,date,temperature_2m,precipitation,rain,snowfall,dew_point_2m,relative_humidity_2m
5228,2017-11-04 20:00:00+00:00,18.4025,0.0,0.0,0.0,17.1525,92.430534
5229,2017-11-04 21:00:00+00:00,18.0025,0.0,0.0,0.0,16.9025,93.29157
5230,2017-11-04 22:00:00+00:00,16.7525,0.0,0.0,0.0,16.2025,96.56233
5231,2017-11-04 23:00:00+00:00,16.9525,0.0,0.0,0.0,16.3025,95.954704
5232,2017-11-05 00:00:00+00:00,16.1525,0.0,0.0,0.0,16.1025,99.68164
5233,2017-11-05 01:00:00+00:00,15.502501,0.0,0.0,0.0,15.502501,99.99999
5234,2017-11-05 02:00:00+00:00,17.2025,0.0,0.0,0.0,17.0525,99.055214
5235,2017-11-05 03:00:00+00:00,19.9025,0.0,0.0,0.0,18.0025,88.81864
5236,2017-11-05 04:00:00+00:00,23.1525,0.0,0.0,0.0,18.6525,75.82709
5237,2017-11-05 05:00:00+00:00,25.4525,0.0,0.0,0.0,18.4025,65.03678
5238,2017-11-05 06:00:00+00:00,26.7525,0.0,0.0,0.0,17.7025,57.632767
5239,2017-11-05 07:00:00+00:00,27.5525,0.0,0.0,0.0,17.3025,53.619305
5240,2017-11-05 08:00:00+00:00,28.0025,0.0,0.0,0.0,17.0025,51.246376
5241,2017-11-05 09:00:00+00:00,28.2025,0.0,0.0,0.0,16.7525,49.856068
5242,2017-11-05 10:00:00+00:00,27.9525,0.0,0.0,0.0,16.7025,50.42742
5243,2017-11-05 11:00:00+00:00,26.8525,0.0,0.0,0.0,18.0525,58.570488
5244,2017-11-05 12:00:00+00:00,23.2025,0.0,0.0,0.0,19.2025,78.238625
5245,2017-11-05 13:00:00+00:00,21.8525,0.0,0.0,0.0,18.6025,81.80198
5246,2017-11-05 14:00:00+00:00,20.7025,0.0,0.0,0.0,18.2025,85.605064
5247,2017-11-05 15:00:00+00:00,20.0025,0.0,0.0,0.0,17.8525,87.44137
5248,2017-11-05 16:00:00+00:00,19.4025,0.0,0.0,0.0,17.5525,89.05884
5249,2017-11-05 17:00:00+00:00,18.8025,0.0,0.0,0.0,17.1525,90.14575
5250,2017-11-05 18:00:00+00:00,18.2525,0.0,0.0,0.0,16.7025,90.680374
5251,2017-11-05 19:00:00+00:00,17.7525,0.0,0.0,0.0,16.4525,92.10075
5252,2017-11-05 20:00:00+00:00,17.7025,0.0,0.0,0.0,16.3525,91.80523
5253,2017-11-05 21:00:00+00:00,17.6525,0.0,0.0,0.0,16.3525,92.09497
5254,2017-11-05 22:00:00+00:00,16.7525,0.0,0.0,0.0,15.9025,94.73138
5255,2017-11-05 23:00:00+00:00,16.4025,0.0,0.0,0.0,15.8025,96.24511
5256,2017-11-06 00:00:00+00:00,16.2025,0.0,0.0,0.0,16.0025,98.73239
5257,2017-11-06 01:00:00+00:00,15.2025,0.0,0.0,0.0,15.1525,99.6793
5258,2017-11-06 02:00:00+00:00,16.8025,0.0,0.0,0.0,16.5525,98.424934
5259,2017-11-06 03:00:00+00:00,19.3025,0.0,0.0,0.0,17.6025,89.89769
5260,2017-11-06 04:00:00+00:00,22.4025,0.0,0.0,0.0,18.3525,77.87748
5261,2017-11-06 05:00:00+00:00,24.7025,0.0,0.0,0.0,18.4525,68.22266
5262,2017-11-06 06:00:00+00:00,26.0025,0.0,0.0,0.0,17.3025,58.739395
5263,2017-11-06 07:00:00+00:00,26.6025,0.0,0.0,0.0,16.7525,54.753918
5264,2017-11-06 08:00:00+00:00,27.0025,0.0,0.0,0.0,16.4025,52.30405
5265,2017-11-06 09:00:00+00:00,27.1525,0.0,0.0,0.0,16.0025,50.540398
5266,2017-11-06 10:00:00+00:00,26.9525,0.0,0.0,0.0,15.9025,50.811893
5267,2017-11-06 11:00:00+00:00,25.9025,0.0,0.0,0.0,17.2525,58.901722
5268,2017-11-06 12:00:00+00:00,22.4525,0.0,0.0,0.0,17.9525,75.71541
5269,2017-11-06 13:00:00+00:00,21.0025,0.0,0.0,0.0,17.6025,80.92683
5270,2017-11-06 14:00:00+00:00,20.2525,0.0,0.0,0.0,17.6025,84.75439
5271,2017-11-06 15:00:00+00:00,19.8025,0.0,0.0,0.0,17.5525,86.873924
5272,2017-11-06 16:00:00+00:00,19.0025,0.0,0.0,0.0,17.2525,89.59206
5273,2017-11-06 17:00:00+00:00,19.3025,0.0,0.0,0.0,17.1025,87.102394
5274,2017-11-06 18:00:00+00:00,19.9525,0.0,0.0,0.0,17.2525,84.45487
5275,2017-11-06 19:00:00+00:00,19.4525,0.0,0.0,0.0,17.2525,87.11619
5276,2017-11-06 20:00:00+00:00,18.9525,0.0,0.0,0.0,17.2025,89.588295
5277,2017-11-06 21:00:00+00:00,18.6525,0.0,0.0,0.0,17.1025,90.70757
5278,2017-11-06 22:00:00+00:00,17.3525,0.0,0.0,0.0,16.3025,93.55664
5279,2017-11-06 23:00:00+00:00,17.6025,0.0,0.0,0.0,16.3025,92.09202
5280,2017-11-07 00:00:00+00:00,16.2525,0.0,0.0,0.0,15.9025,97.79176
5281,2017-11-07 01:00:00+00:00,15.4525,0.0,0.0,0.0,15.4025,99.67992
5282,2017-11-07 02:00:00+00:00,17.1525,0.0,0.0,0.0,16.9525,98.74156
5283,2017-11-07 03:00:00+00:00,19.4525,0.0,0.0,0.0,17.7525,89.90866
5284,2017-11-07 04:00:00+00:00,22.0025,0.0,0.0,0.0,18.5025,80.550934
5285,2017-11-07 05:00:00+00:00,24.5025,0.0,0.0,0.0,18.2025,67.96958
5286,2017-11-07 06:00:00+00:00,25.9525,0.0,0.0,0.0,17.3025,58.91349
5287,2017-11-07 07:00:00+00:00,26.5025,0.0,0.0,0.0,16.8025,55.252598
5288,2017-11-07 08:00:00+00:00,26.8525,0.0,0.0,0.0,16.3525,52.59955
5289,2017-11-07 09:00:00+00:00,26.9525,0.0,0.0,0.0,15.9025,50.811893
5290,2017-11-07 10:00:00+00:00,26.7525,0.0,0.0,0.0,15.6025,50.435936
5291,2017-11-07 11:00:00+00:00,25.6525,0.0,0.0,0.0,16.8525,58.285954
5292,2017-11-07 12:00:00+00:00,23.0525,0.0,0.0,0.0,17.3025,70.078995
5293,2017-11-07 13:00:00+00:00,21.2025,0.0,0.0,0.0,17.2525,78.19203
5294,2017-11-07 14:00:00+00:00,19.8025,0.0,0.0,0.0,17.5525,86.873924
5295,2017-11-07 15:00:00+00:00,18.9525,0.0,0.0,0.0,17.5025,91.30243
5296,2017-11-07 16:00:00+00:00,20.0025,0.0,0.0,0.0,17.7525,86.89259
5297,2017-11-07 17:00:00+00:00,20.4025,0.0,0.0,0.0,18.0025,86.11445
5298,2017-11-07 18:00:00+00:00,20.1025,0.0,0.0,0.0,17.9525,87.45032
5299,2017-11-07 19:00:00+00:00,19.3025,0.0,0.0,0.0,17.6525,90.18148
5300,2017-11-07 20:00:00+00:00,17.7025,0.0,0.0,0.0,16.8525,94.76876
5301,2017-11-07 21:00:00+00:00,17.1525,0.0,0.0,0.0,16.5525,96.26635
5302,2017-11-07 22:00:00+00:00,17.0525,0.0,0.0,0.0,16.5525,96.87762
5303,2017-11-07 23:00:00+00:00,16.4525,0.0,0.0,0.0,16.0525,97.483696
5304,2017-11-08 00:00:00+00:00,16.3525,0.0,0.0,0.0,15.8525,96.86097
5305,2017-11-08 01:00:00+00:00,16.3525,0.0,0.0,0.0,15.952499,97.48176
5306,2017-11-08 02:00:00+00:00,17.1025,0.0,0.0,0.0,16.9525,99.05448
5307,2017-11-08 03:00:00+00:00,19.0025,0.0,0.0,0.0,18.1025,94.52197
5308,2017-11-08 04:00:00+00:00,21.5525,0.0,0.0,0.0,18.7025,83.83843
5309,2017-11-08 05:00:00+00:00,24.2525,0.0,0.0,0.0,18.6525,70.96815
5310,2017-11-08 06:00:00+00:00,25.8025,0.0,0.0,0.0,18.2025,62.90586
5311,2017-11-08 07:00:00+00:00,26.7025,0.0,0.0,0.0,17.6025,57.43946
5312,2017-11-08 08:00:00+00:00,27.2025,0.0,0.0,0.0,16.9525,53.53106
5313,2017-11-08 09:00:00+00:00,27.3025,0.0,0.0,0.0,16.4525,51.555164
5314,2017-11-08 10:00:00+00:00,27.0525,0.0,0.0,0.0,16.3525,51.984985
5315,2017-11-08 11:00:00+00:00,25.8525,0.0,0.0,0.0,17.5025,60.016685
5316,2017-11-08 12:00:00+00:00,21.9025,0.0,0.0,0.0,18.4025,80.53769
5317,2017-11-08 13:00:00+00:00,20.8525,0.0,0.0,0.0,18.1525,84.55258
5318,2017-11-08 14:00:00+00:00,19.8525,0.0,0.0,0.0,18.0525,89.37466
5319,2017-11-08 15:00:00+00:00,19.0025,0.0,0.0,0.0,17.7025,92.17311
5320,2017-11-08 16:00:00+00:00,18.8025,0.0,0.0,0.0,17.5525,92.4528
5321,2017-11-08 17:00:00+00:00,18.1525,0.0,0.0,0.0,17.0525,93.29905
5322,2017-11-08 18:00:00+00:00,17.6525,0.0,0.0,0.0,16.6525,93.86871
5323,2017-11-08 19:00:00+00:00,17.4025,0.0,0.0,0.0,16.5525,94.75701
5324,2017-11-08 20:00:00+00:00,17.4025,0.0,0.0,0.0,16.6025,95.05861
5325,2017-11-08 21:00:00+00:00,17.1525,0.0,0.0,0.0,16.4025,95.352295
5326,2017-11-08 22:00:00+00:00,16.5525,0.0,0.0,0.0,16.0525,96.865746
5327,2017-11-08 23:00:00+00:00,16.5025,0.0,0.0,0.0,16.1025,97.484634
5328,2017-11-09 00:00:00+00:00,15.2025,0.0,0.0,0.0,15.2025,99.99999
5329,2017-11-09 01:00:00+00:00,14.752501,0.0,0.0,0.0,14.752501,100.0
5330,2017-11-09 02:00:00+00:00,16.0025,0.0,0.0,0.0,15.8525,99.04646
5331,2017-11-09 03:00:00+00:00,17.4025,0.0,0.0,0.0,16.8025,96.27339
5332,2017-11-09 04:00:00+00:00,19.6025,0.0,0.0,0.0,18.0525,90.77164
5333,2017-11-09 05:00:00+00:00,22.9525,0.0,0.0,0.0,18.1525,74.38248
5334,2017-11-09 06:00:00+00:00,25.0025,0.0,0.0,0.0,17.6525,63.726482
5335,2017-11-09 07:00:00+00:00,26.0525,0.0,0.0,0.0,16.7025,56.381714
5336,2017-11-09 08:00:00+00:00,26.6525,0.0,0.0,0.0,15.6025,50.733753
5337,2017-11-09 09:00:00+00:00,26.7525,0.0,0.0,0.0,14.9525,48.374718
5338,2017-11-09 10:00:00+00:00,26.4525,0.0,0.0,0.0,14.8025,48.764023
5339,2017-11-09 11:00:00+00:00,25.2525,0.0,0.0,0.0,16.8525,59.68791
5340,2017-11-09 12:00:00+00:00,21.7025,0.0,0.0,0.0,17.4025,76.55654
5341,2017-11-09 13:00:00+00:00,20.3025,0.0,0.0,0.0,17.1525,82.12519
5342,2017-11-09 14:00:00+00:00,20.4525,0.0,0.0,0.0,16.8525,79.83653
5343,2017-11-09 15:00:00+00:00,21.1025,0.0,0.0,0.0,16.7525,76.220604
5344,2017-11-09 16:00:00+00:00,19.4525,0.0,0.0,0.0,16.4025,82.54355
5345,2017-11-09 17:00:00+00:00,18.4025,0.0,0.0,0.0,15.952499,85.64221
5346,2017-11-09 18:00:00+00:00,17.8525,0.0,0.0,0.0,15.752501,87.526085
5347,2017-11-09 19:00:00+00:00,16.5525,0.0,0.0,0.0,15.4525,93.21888
5348,2017-11-09 20:00:00+00:00,16.0025,0.0,0.0,0.0,15.2025,95.00628
5349,2017-11-09 21:00:00+00:00,15.8525,0.0,0.0,0.0,15.1025,95.30654
5350,2017-11-09 22:00:00+00:00,15.752501,0.0,0.0,0.0,15.002501,95.303
5351,2017-11-09 23:00:00+00:00,15.4025,0.0,0.0,0.0,14.8025,96.216515
5352,2017-11-10 00:00:00+00:00,15.3025,0.0,0.0,0.0,15.3025,100.0
5353,2017-11-10 01:00:00+00:00,15.6525,0.0,0.0,0.0,15.5525,99.36171
5354,2017-11-10 02:00:00+00:00,15.002501,0.0,0.0,0.0,14.9025,99.35849
5355,2017-11-10 03:00:00+00:00,16.3025,0.0,0.0,0.0,15.8025,96.859795
5356,2017-11-10 04:00:00+00:00,19.5025,0.0,0.0,0.0,17.6025,88.78641
5357,2017-11-10 05:00:00+00:00,23.2525,0.0,0.0,0.0,17.8525,71.68054
5358,2017-11-10 06:00:00+00:00,25.1525,0.0,0.0,0.0,17.2525,61.584583
5359,2017-11-10 07:00:00+00:00,26.1025,0.0,0.0,0.0,16.4025,55.153355
5360,2017-11-10 08:00:00+00:00,26.7025,0.0,0.0,0.0,15.3025,49.62103
5361,2017-11-10 09:00:00+00:00,26.8525,0.0,0.0,0.0,14.6525,47.170322
5362,2017-11-10 10:00:00+00:00,26.5025,0.0,0.0,0.0,14.6525,48.152542
5363,2017-11-10 11:00:00+00:00,24.9525,0.0,0.0,0.0,16.6025,59.807594
5364,2017-11-10 12:00:00+00:00,21.6525,0.0,0.0,0.0,17.0025,74.87251
5365,2017-11-10 13:00:00+00:00,20.7025,0.0,0.0,0.0,16.8025,78.36674
5366,2017-11-10 14:00:00+00:00,20.3025,0.0,0.0,0.0,16.6025,79.31055
5367,2017-11-10 15:00:00+00:00,18.9525,0.0,0.0,0.0,16.6525,86.519005
5368,2017-11-10 16:00:00+00:00,18.1525,0.0,0.0,0.0,16.5525,90.385895
5369,2017-11-10 17:00:00+00:00,17.9525,0.0,0.0,0.0,16.4025,90.659904
5370,2017-11-10 18:00:00+00:00,17.0525,0.0,0.0,0.0,15.952499,93.244095
5371,2017-11-10 19:00:00+00:00,16.6025,0.0,0.0,0.0,15.752501,94.72546
5372,2017-11-10 20:00:00+00:00,16.4025,0.0,0.0,0.0,15.5525,94.71752
5373,2017-11-10 21:00:00+00:00,16.6025,0.0,0.0,0.0,15.752501,94.72546
5374,2017-11-10 22:00:00+00:00,16.4525,0.0,0.0,0.0,15.6525,95.0232
5375,2017-11-10 23:00:00+00:00,15.9025,0.0,0.0,0.0,15.3525,96.54012
5376,2017-11-11 00:00:00+00:00,14.4025,0.0,0.0,0.0,14.3525,99.6773
5377,2017-11-11 01:00:00+00:00,13.7025,0.0,0.0,0.0,13.7025,100.0
5378,2017-11-11 02:00:00+00:00,15.5525,0.0,0.0,0.0,15.4025,99.04318
5379,2017-11-11 03:00:00+00:00,17.4525,0.0,0.0,0.0,16.4025,93.56144
5380,2017-11-11 04:00:00+00:00,20.2025,0.0,0.0,0.0,17.0525,82.11282
5381,2017-11-11 05:00:00+00:00,22.3525,0.0,0.0,0.0,17.2025,72.65782
5382,2017-11-11 06:00:00+00:00,23.5025,0.0,0.0,0.0,17.0025,66.91767
5383,2017-11-11 07:00:00+00:00,23.8525,0.0,0.0,0.0,16.5525,63.677605
5384,2017-11-11 08:00:00+00:00,24.6025,0.0,0.0,0.0,15.952499,58.593834
5385,2017-11-11 09:00:00+00:00,24.4525,0.0,0.0,0.0,15.7025,58.184784
5386,2017-11-11 10:00:00+00:00,24.3025,0.0,0.0,0.0,15.4025,57.592445
5387,2017-11-11 11:00:00+00:00,23.1525,0.0,0.0,0.0,16.6525,66.84609
5388,2017-11-11 12:00:00+00:00,20.1025,0.0,0.0,0.0,16.9025,81.84065
5389,2017-11-11 13:00:00+00:00,18.7525,0.0,0.0,0.0,16.5025,86.77529
5390,2017-11-11 14:00:00+00:00,18.1525,0.0,0.0,0.0,16.1525,88.11322
5391,2017-11-11 15:00:00+00:00,17.1525,0.0,0.0,0.0,15.6025,90.60502
5392,2017-11-11 16:00:00+00:00,17.0025,0.0,0.0,0.0,15.5525,91.17708
5393,2017-11-11 17:00:00+00:00,17.0025,0.0,0.0,0.0,15.502501,90.88547
5394,2017-11-11 18:00:00+00:00,16.2025,0.0,0.0,0.0,15.0525,92.90203
5395,2017-11-11 19:00:00+00:00,15.6525,0.0,0.0,0.0,14.8525,94.99312
5396,2017-11-11 20:00:00+00:00,15.1025,0.0,0.0,0.0,14.502501,96.207886
5397,2017-11-11 21:00:00+00:00,15.1025,0.0,0.0,0.0,14.6525,97.14384
5398,2017-11-11 22:00:00+00:00,15.1025,0.0,0.0,0.0,14.7025,97.45761
5399,2017-11-11 23:00:00+00:00,14.4025,0.0,0.0,0.0,14.1525,98.395645
5400,2017-11-12 00:00:00+00:00,14.252501,0.0,0.0,0.0,14.1025,99.03352
5401,2017-11-12 01:00:00+00:00,13.1025,0.0,0.0,0.0,13.1025,100.0
5402,2017-11-12 02:00:00+00:00,14.002501,0.0,0.0,0.0,13.752501,98.39068
5403,2017-11-12 03:00:00+00:00,15.6025,0.0,0.0,0.0,14.9025,95.60499
5404,2017-11-12 04:00:00+00:00,18.5525,0.0,0.0,0.0,15.752501,83.763824
5405,2017-11-12 05:00:00+00:00,21.6025,0.0,0.0,0.0,16.3025,71.835754
5406,2017-11-12 06:00:00+00:00,23.5025,0.0,0.0,0.0,16.1025,63.196804
5407,2017-11-12 07:00:00+00:00,24.4525,0.0,0.0,0.0,15.1525,56.16859
5408,2017-11-12 08:00:00+00:00,24.9025,0.0,0.0,0.0,14.9025,53.805912
5409,2017-11-12 09:00:00+00:00,25.0025,0.0,0.0,0.0,14.7025,52.80113
5410,2017-11-12 10:00:00+00:00,24.7025,0.0,0.0,0.0,14.502501,53.065804
5411,2017-11-12 11:00:00+00:00,23.4025,0.0,0.0,0.0,15.952499,62.97338
5412,2017-11-12 12:00:00+00:00,19.8525,0.0,0.0,0.0,15.752501,77.24845
5413,2017-11-12 13:00:00+00:00,18.8025,0.0,0.0,0.0,15.752501,82.46441
5414,2017-11-12 14:00:00+00:00,17.8025,0.0,0.0,0.0,15.752501,87.801994
5415,2017-11-12 15:00:00+00:00,16.8025,0.0,0.0,0.0,15.3525,91.16409
5416,2017-11-12 16:00:00+00:00,16.6025,0.0,0.0,0.0,15.252501,91.73842
5417,2017-11-12 17:00:00+00:00,16.4025,0.0,0.0,0.0,15.2025,92.61473
5418,2017-11-12 18:00:00+00:00,15.6525,0.0,0.0,0.0,14.752501,94.38303
5419,2017-11-12 19:00:00+00:00,14.8025,0.0,0.0,0.0,14.1025,95.57827
5420,2017-11-12 20:00:00+00:00,15.1025,0.0,0.0,0.0,14.2025,94.35971
5421,2017-11-12 21:00:00+00:00,16.0025,0.0,0.0,0.0,14.8525,92.89143
5422,2017-11-12 22:00:00+00:00,15.502501,0.0,0.0,0.0,14.752501,95.29411
5423,2017-11-12 23:00:00+00:00,15.2025,0.0,0.0,0.0,14.6525,96.52163
5424,2017-11-13 00:00:00+00:00,14.502501,0.0,0.0,0.0,14.3525,99.035385
5425,2017-11-13 01:00:00+00:00,13.1525,0.0,0.0,0.0,13.1525,100.0
5426,2017-11-13 02:00:00+00:00,13.4525,0.0,0.0,0.0,13.1525,98.06337
5427,2017-11-13 03:00:00+00:00,14.4025,0.0,0.0,0.0,13.8525,96.50034
5428,2017-11-13 04:00:00+00:00,16.8025,0.0,0.0,0.0,16.0025,95.0363
5429,2017-11-13 05:00:00+00:00,19.8525,0.0,0.0,0.0,16.5025,81.03309
5430,2017-11-13 06:00:00+00:00,22.5025,0.0,0.0,0.0,16.2025,67.569115
5431,2017-11-13 07:00:00+00:00,23.7525,0.0,0.0,0.0,15.3525,59.33596
5432,2017-11-13 08:00:00+00:00,24.4025,0.0,0.0,0.0,14.2025,52.98889
5433,2017-11-13 09:00:00+00:00,24.6525,0.0,0.0,0.0,13.6525,50.372475
5434,2017-11-13 10:00:00+00:00,24.5025,0.0,0.0,0.0,13.4525,50.169346
5435,2017-11-13 11:00:00+00:00,23.4525,0.0,0.0,0.0,14.752501,58.131416
5436,2017-11-13 12:00:00+00:00,20.1525,0.0,0.0,0.0,14.252501,68.85178
5437,2017-11-13 13:00:00+00:00,21.0025,0.0,0.0,0.0,13.6525,62.84347
5438,2017-11-13 14:00:00+00:00,20.2025,0.0,0.0,0.0,13.6025,65.80517
5439,2017-11-13 15:00:00+00:00,17.3025,0.0,0.0,0.0,13.752501,79.65532
5440,2017-11-13 16:00:00+00:00,15.6025,0.0,0.0,0.0,13.9025,89.62129
5441,2017-11-13 17:00:00+00:00,15.1025,0.0,0.0,0.0,13.502501,90.168304
5442,2017-11-13 18:00:00+00:00,14.502501,0.0,0.0,0.0,13.1025,91.31012
5443,2017-11-13 19:00:00+00:00,14.3025,0.0,0.0,0.0,13.252501,93.4079
5444,2017-11-13 20:00:00+00:00,14.8525,0.0,0.0,0.0,13.3525,90.73974
5445,2017-11-13 21:00:00+00:00,14.5525,0.0,0.0,0.0,13.3525,92.51212
5446,2017-11-13 22:00:00+00:00,14.4525,0.0,0.0,0.0,13.252501,92.50653
5447,2017-11-13 23:00:00+00:00,14.2025,0.0,0.0,0.0,12.9025,91.88987
5448,2017-11-14 00:00:00+00:00,13.9025,0.0,0.0,0.0,12.7025,92.47557
5449,2017-11-14 01:00:00+00:00,13.8025,0.0,0.0,0.0,12.5525,92.16731
5450,2017-11-14 02:00:00+00:00,14.7025,0.0,0.0,0.0,12.9525,89.260254
5451,2017-11-14 03:00:00+00:00,17.7025,0.0,0.0,0.0,13.6025,76.916306
5452,2017-11-14 04:00:00+00:00,21.1025,0.0,0.0,0.0,14.1525,64.51819
5453,2017-11-14 05:00:00+00:00,23.6525,0.0,0.0,0.0,14.1525,55.251087
5454,2017-11-14 06:00:00+00:00,25.0525,0.0,0.0,0.0,13.8525,49.82723
5455,2017-11-14 07:00:00+00:00,25.9525,0.0,0.0,0.0,13.3525,45.722218
5456,2017-11-14 08:00:00+00:00,25.8025,0.0,0.0,0.0,12.9525,44.9416
5457,2017-11-14 09:00:00+00:00,25.2525,1.1,1.1,0.0,13.5525,48.286648
5458,2017-11-14 10:00:00+00:00,24.6525,0.0,0.0,0.0,14.1525,52.03345
5459,2017-11-14 11:00:00+00:00,23.1025,0.0,0.0,0.0,14.3025,57.67296
5460,2017-11-14 12:00:00+00:00,18.0025,0.0,0.0,0.0,15.8525,87.2603
5461,2017-11-14 13:00:00+00:00,16.6025,0.0,0.0,0.0,15.3525,92.3291
5462,2017-11-14 14:00:00+00:00,16.0025,0.0,0.0,0.0,14.9525,93.49141
5463,2017-11-14 15:00:00+00:00,15.8525,0.0,0.0,0.0,14.5525,91.988914
5464,2017-11-14 16:00:00+00:00,15.4025,0.0,0.0,0.0,14.1025,91.96208
5465,2017-11-14 17:00:00+00:00,14.9025,0.0,0.0,0.0,13.9025,93.74123
5466,2017-11-14 18:00:00+00:00,15.4525,0.0,0.0,0.0,13.6025,88.740456
5467,2017-11-14 19:00:00+00:00,15.1025,0.0,0.0,0.0,13.8525,92.24306
5468,2017-11-14 20:00:00+00:00,14.4025,0.0,0.0,0.0,13.6025,94.94555
5469,2017-11-14 21:00:00+00:00,14.502501,0.0,0.0,0.0,13.502501,93.72236
5470,2017-11-14 22:00:00+00:00,14.8525,0.0,0.0,0.0,13.4525,91.33272
5471,2017-11-14 23:00:00+00:00,14.8025,0.0,0.0,0.0,13.4025,91.32949
5472,2017-11-15 00:00:00+00:00,13.9025,0.0,0.0,0.0,13.4025,96.80176
5473,2017-11-15 01:00:00+00:00,13.9525,0.0,0.0,0.0,13.4525,96.802986
5474,2017-11-15 02:00:00+00:00,14.002501,0.0,0.0,0.0,13.502501,96.8042
5475,2017-11-15 03:00:00+00:00,15.6525,0.0,0.0,0.0,14.502501,92.87287
5476,2017-11-15 04:00:00+00:00,18.2025,0.0,0.0,0.0,14.4025,78.50339
5477,2017-11-15 05:00:00+00:00,20.9525,0.0,0.0,0.0,13.4525,62.221943
5478,2017-11-15 06:00:00+00:00,22.6525,0.0,0.0,0.0,14.0525,58.31519
5479,2017-11-15 07:00:00+00:00,22.3025,1.8,1.8,0.0,14.2025,60.15016
5480,2017-11-15 08:00:00+00:00,19.8025,3.5,3.5,0.0,15.2025,74.804184
5481,2017-11-15 09:00:00+00:00,18.9525,1.1,1.1,0.0,15.2025,78.86581
5482,2017-11-15 10:00:00+00:00,19.4025,0.1,0.1,0.0,15.2025,76.68553
5483,2017-11-15 11:00:00+00:00,19.7025,0.0,0.0,0.0,15.4525,76.48687
5484,2017-11-15 12:00:00+00:00,18.1525,0.0,0.0,0.0,13.8025,75.74791
5485,2017-11-15 13:00:00+00:00,16.8525,0.0,0.0,0.0,12.752501,76.7831
5486,2017-11-15 14:00:00+00:00,15.8025,0.0,0.0,0.0,12.6525,81.556435
5487,2017-11-15 15:00:00+00:00,15.252501,0.0,0.0,0.0,12.3525,82.835365
5488,2017-11-15 16:00:00+00:00,14.4525,0.0,0.0,0.0,12.3025,86.92938
5489,2017-11-15 17:00:00+00:00,13.752501,0.0,0.0,0.0,12.1525,90.069664
5490,2017-11-15 18:00:00+00:00,13.2025,0.0,0.0,0.0,11.9025,91.82895
5491,2017-11-15 19:00:00+00:00,13.1025,0.0,0.0,0.0,11.752501,91.52043
5492,2017-11-15 20:00:00+00:00,12.9525,0.0,0.0,0.0,11.6025,91.51091
5493,2017-11-15 21:00:00+00:00,12.4525,0.0,0.0,0.0,11.3525,93.0069
5494,2017-11-15 22:00:00+00:00,12.1025,0.0,0.0,0.0,11.002501,92.98835
5495,2017-11-15 23:00:00+00:00,11.8525,0.0,0.0,0.0,10.8525,93.5952
5496,2017-11-16 00:00:00+00:00,12.1025,0.0,0.0,0.0,11.0525,93.29739
5497,2017-11-16 01:00:00+00:00,12.1525,0.0,0.0,0.0,10.8525,91.76425
5498,2017-11-16 02:00:00+00:00,13.1025,0.0,0.0,0.0,11.002501,87.088844
5499,2017-11-16 03:00:00+00:00,15.002501,0.1,0.1,0.0,11.6525,80.38476
5500,2017-11-16 04:00:00+00:00,17.9025,0.0,0.0,0.0,12.6525,71.38682
5501,2017-11-16 05:00:00+00:00,21.0025,0.0,0.0,0.0,12.7025,59.06616
5502,2017-11-16 06:00:00+00:00,22.1525,0.0,0.0,0.0,12.5525,54.515083
5503,2017-11-16 07:00:00+00:00,22.5525,0.0,0.0,0.0,12.502501,53.030704
5504,2017-11-16 08:00:00+00:00,23.1525,0.0,0.0,0.0,12.4025,50.803013
5505,2017-11-16 09:00:00+00:00,23.3525,0.0,0.0,0.0,12.2025,49.5377
5506,2017-11-16 10:00:00+00:00,23.2525,0.0,0.0,0.0,12.002501,49.18615
5507,2017-11-16 11:00:00+00:00,21.9525,0.0,0.0,0.0,13.2025,57.580353
5508,2017-11-16 12:00:00+00:00,18.4025,0.0,0.0,0.0,14.2025,76.52841
5509,2017-11-16 13:00:00+00:00,17.7025,0.0,0.0,0.0,14.252501,80.228935
5510,2017-11-16 14:00:00+00:00,16.6025,0.0,0.0,0.0,14.2025,85.73392
5511,2017-11-16 15:00:00+00:00,16.3025,0.0,0.0,0.0,14.1025,86.82176
5512,2017-11-16 16:00:00+00:00,15.002501,0.0,0.0,0.0,13.6525,91.6398
5513,2017-11-16 17:00:00+00:00,14.5525,0.0,0.0,0.0,13.3525,92.51212
5514,2017-11-16 18:00:00+00:00,14.3025,0.0,0.0,0.0,13.3025,93.71289
5515,2017-11-16 19:00:00+00:00,13.752501,0.0,0.0,0.0,13.002501,95.23123
5516,2017-11-16 20:00:00+00:00,13.3525,0.0,0.0,0.0,12.752501,96.15689
5517,2017-11-16 21:00:00+00:00,13.1025,0.0,0.0,0.0,12.6025,96.78205
5518,2017-11-16 22:00:00+00:00,12.9525,0.0,0.0,0.0,12.4525,96.778336
5519,2017-11-16 23:00:00+00:00,12.9525,0.0,0.0,0.0,12.4525,96.778336
5520,2017-11-17 00:00:00+00:00,12.8025,0.0,0.0,0.0,12.8025,100.0
5521,2017-11-17 01:00:00+00:00,12.752501,0.0,0.0,0.0,12.6525,99.3472
5522,2017-11-17 02:00:00+00:00,13.1025,0.0,0.0,0.0,12.6525,97.099686
5523,2017-11-17 03:00:00+00:00,14.002501,0.0,0.0,0.0,12.9525,93.392975
5524,2017-11-17 04:00:00+00:00,16.3525,0.0,0.0,0.0,13.4025,82.69851
